seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2277,1050611,1051224,614,*,18,4.05655907981155,-0.711400831728477,-9.12363119193909,5.83396534624584e-05,0.000400339125117121,2796998,2797015,18
scaffold_2606,18168,18494,327,*,21,3.45152212732987,-0.868106763217337,-9.12075033962644,5.83396534624584e-05,0.000400339125117121,5154228,5154248,21
scaffold_2439,19773,20563,791,*,67,10.746294783115,-0.396878400892703,-9.10727975253149,5.83396534624584e-05,0.000400339125117121,4913123,4913189,67
scaffold_2290,305725,307151,1427,*,36,8.49663544713216,-0.539974568423251,-9.09858619491835,5.83396534624584e-05,0.000400339125117121,3214676,3214711,36
scaffold_2274,399683,400010,328,*,8,3.85427438439868,-1.59722970069797,-9.08743708689096,5.83396534624584e-05,0.000400339125117121,2656432,2656439,8
scaffold_2245,2325599,2325823,225,*,18,3.63023871890559,-0.874568739909751,-9.08549903766124,5.83396534624584e-05,0.000400339125117121,927109,927126,18
scaffold_2501,30747,30759,13,*,5,0.569160972200818,1.21435334278432,9.08224221409995,5.83396534624584e-05,0.000400339125117121,5064831,5064835,5
scaffold_2381,198250,198828,579,*,28,4.40735995726801,-0.472539405958161,-9.08087696391602,5.83396534624584e-05,0.000400339125117121,4601090,4601117,28
scaffold_2491,43969,44566,598,*,16,2.86982017145153,-0.952168958106438,-9.08017142444227,5.83396534624584e-05,0.000400339125117121,5047501,5047516,16
scaffold_2281,446955,447080,126,*,8,1.01806908556095,0.895839783001559,9.07954343483252,5.83396534624584e-05,0.000400339125117121,2921859,2921866,8
scaffold_2306,413359,413801,443,*,13,3.18867657001668,-1.25582556223382,-9.07723077014875,5.83396534624584e-05,0.000400339125117121,3592282,3592294,13
scaffold_2371,188807,189017,211,*,8,0.92902688093163,0.709154220383745,9.06516436507085,5.83396534624584e-05,0.000400339125117121,4509259,4509266,8
scaffold_2242,2778923,2779884,962,*,31,6.88030502271396,-0.779714728028739,-9.06481454933931,5.83396534624584e-05,0.000400339125117121,543920,543950,31
scaffold_2281,961198,961302,105,*,12,1.31734589528702,-0.709495612886936,-9.06326280842257,5.83396534624584e-05,0.000400339125117121,2937650,2937661,12
scaffold_2304,759186,759410,225,*,7,1.991355448345,0.96531593291731,9.060599205157,5.83396534624584e-05,0.000400339125117121,3558230,3558236,7
scaffold_2282,204497,205367,871,*,60,12.2751128954899,0.465837514477185,9.06057933275033,5.83396534624584e-05,0.000400339125117121,2952988,2953047,60
scaffold_2243,3150680,3151469,790,*,21,4.56727423578284,-0.663778845119207,-9.05943362873665,5.83396534624584e-05,0.000400339125117121,716363,716383,21
scaffold_2289,46544,47066,523,*,24,4.43672550271308,0.606951522949455,9.0481729254378,5.83396534624584e-05,0.000400339125117121,3178224,3178247,24
scaffold_2276,1246395,1247300,906,*,33,3.72466115283904,0.31460581625968,9.04501841089789,5.83396534624584e-05,0.000400339125117121,2765188,2765220,33
scaffold_2260,1752876,1753322,447,*,40,4.91625304512653,-0.340725372655588,-9.04233699761114,5.83396534624584e-05,0.000400339125117121,2071296,2071335,40
scaffold_2375,269736,269834,99,*,5,0.509673353190537,0.956890178884598,9.04029768607756,5.83396534624584e-05,0.000400339125117121,4549713,4549717,5
scaffold_2404,95722,96244,523,*,32,5.0337025147425,0.679609946172225,9.03846849182461,5.83396534624584e-05,0.000400339125117121,4761770,4761801,32
scaffold_2245,397888,398438,551,*,14,3.34732227913911,1.08801792987479,9.035627053387,5.83396534624584e-05,0.000400339125117121,861635,861648,14
scaffold_2361,272183,272215,33,*,8,3.73989441001305,-1.29998498812217,-9.03519231897789,5.83396534624584e-05,0.000400339125117121,4401968,4401975,8
scaffold_2277,790608,791487,880,*,22,10.6407198857411,1.1018794283209,9.03263967893442,5.83396534624584e-05,0.000400339125117121,2789366,2789387,22
scaffold_2565,4295,4631,337,*,13,1.64934784773906,-0.778796030139188,-8.9985041533328,5.83396534624584e-05,0.000400339125117121,5131507,5131519,13
scaffold_2260,620395,620585,191,*,7,1.20506306738472,0.772821268746267,8.99530646745657,5.83396534624584e-05,0.000400339125117121,2033974,2033980,7
scaffold_2287,254911,255656,746,*,21,5.52406080012018,-0.772503676827979,-8.99002291152021,5.83396534624584e-05,0.000400339125117121,3126490,3126510,21
scaffold_2301,233621,234060,440,*,20,8.45142325999589,-1.18125250126807,-8.98375502511487,5.83396534624584e-05,0.000400339125117121,3481818,3481837,20
scaffold_2268,420843,421856,1014,*,49,6.03339757455971,-0.276482648089025,-8.98204618168261,5.83396534624584e-05,0.000400339125117121,2420554,2420602,49
scaffold_2253,623034,623892,859,*,34,5.29747193499982,-0.467512003703333,-8.97216691869889,5.83396534624584e-05,0.000400339125117121,1606050,1606083,34
scaffold_2241,3415150,3415549,400,*,16,2.53308024780061,-0.923846980639554,-8.96988673942814,5.83396534624584e-05,0.000400339125117121,342532,342547,16
scaffold_2240,1814757,1815535,779,*,27,6.24075097376949,-0.767048917042999,-8.96960976769661,5.83396534624584e-05,0.000400339125117121,54452,54478,27
scaffold_2259,795555,795631,77,*,10,1.12435656634374,-0.753387192097995,-8.96705893542844,5.83396534624584e-05,0.000400339125117121,1977447,1977456,10
scaffold_2246,1204695,1205221,527,*,22,4.56971095803319,0.617823500279801,8.95368137175705,5.83396534624584e-05,0.000400339125117121,1002890,1002911,22
scaffold_2335,286232,288158,1927,*,47,7.09428552425417,-0.325317160987695,-8.95016208713892,5.83396534624584e-05,0.000400339125117121,4093087,4093133,47
scaffold_2348,255982,256238,257,*,8,0.918223699598277,0.730593715931751,8.94924181347834,5.83396534624584e-05,0.000400339125117121,4257825,4257832,8
scaffold_2252,645245,645608,364,*,22,4.88416470137614,-0.614553720481168,-8.94101819798458,5.83396534624584e-05,0.000400339125117121,1522805,1522826,22
scaffold_2453,58289,58872,584,*,25,5.75436642780374,-0.589705685083316,-8.93664086215937,5.83396534624584e-05,0.000400339125117121,4960488,4960512,25
scaffold_2632,3484,4869,1386,*,103,11.8240028182572,-0.224858765938575,-8.93499960088173,5.83396534624584e-05,0.000400339125117121,5166217,5166319,103
scaffold_2240,5109319,5109702,384,*,16,1.91871303444686,0.859579912824407,8.92797820952127,5.83396534624584e-05,0.000400339125117121,169665,169680,16
scaffold_2246,150191,150742,552,*,18,2.14079750162897,-0.567645107119555,-8.92659903620597,5.83396534624584e-05,0.000400339125117121,966402,966419,18
scaffold_2240,2375311,2376084,774,*,36,9.03392177433336,-0.568517180362816,-8.92446145811225,5.83396534624584e-05,0.000400339125117121,73628,73663,36
scaffold_2258,1528390,1528861,472,*,27,5.22176734898735,-0.738565763688007,-8.91276422072498,5.83396534624584e-05,0.000400339125117121,1940153,1940179,27
scaffold_2489,27033,27152,120,*,9,1.21937177686847,0.468084787717134,8.91195512845506,5.83396534624584e-05,0.000400339125117121,5043188,5043196,9
scaffold_2291,657985,658374,390,*,16,2.9223256086851,-0.811146949959103,-8.90128916197482,5.83396534624584e-05,0.000400339125117121,3255335,3255350,16
scaffold_2249,2437546,2437814,269,*,17,3.77319457769899,0.954355125500742,8.89518382091978,5.83396534624584e-05,0.000400339125117121,1323937,1323953,17
scaffold_2382,89217,89881,665,*,23,6.98197619810805,-0.980820984428196,-8.89081315644147,5.83396534624584e-05,0.000400339125117121,4605292,4605314,23
scaffold_2328,81773,82434,662,*,15,2.07793874808313,-0.864112032342908,-8.88994726147797,5.83396534624584e-05,0.000400339125117121,3972360,3972374,15
scaffold_2327,68855,69312,458,*,21,3.22189834008568,-0.63053741620852,-8.87178278955132,5.83396534624584e-05,0.000400339125117121,3955331,3955351,21
scaffold_2339,444841,445394,554,*,10,2.44559308216683,-0.929213481561433,-8.86849371153229,5.83396534624584e-05,0.000400339125117121,4141919,4141928,10
scaffold_2245,2362929,2363351,423,*,18,2.51334332400464,0.604135434358063,8.85608638201126,5.83396534624584e-05,0.000400339125117121,928378,928395,18
scaffold_2316,86319,86981,663,*,30,6.08332551946294,0.526829889217986,8.84935387693077,5.83396534624584e-05,0.000400339125117121,3783203,3783232,30
scaffold_2406,3580,3629,50,*,5,0.516106552301566,-0.652222737359555,-8.84615525353832,5.83396534624584e-05,0.000400339125117121,4770834,4770838,5
scaffold_2265,1026030,1026445,416,*,19,2.46980778022887,-0.678567851755737,-8.84241722004141,5.83396534624584e-05,0.000400339125117121,2285634,2285652,19
scaffold_2288,675368,675632,265,*,13,2.36098715366915,0.875471470190971,8.83915981291659,5.83396534624584e-05,0.000400339125117121,3167527,3167539,13
scaffold_2355,383002,383516,515,*,21,4.07968280224446,0.53390230022866,8.83897890491608,5.83396534624584e-05,0.000400339125117121,4333073,4333093,21
scaffold_2245,104278,104411,134,*,11,1.87354757280138,0.951492033011186,8.83437080624918,5.83396534624584e-05,0.000400339125117121,852711,852721,11
scaffold_2533,12025,12960,936,*,39,6.82359223776829,-0.40356817846536,-8.82458453375022,5.83396534624584e-05,0.000400339125117121,5102539,5102577,39
scaffold_2247,564854,565437,584,*,8,2.34302457985079,0.964985811982639,8.81561241288904,5.83396534624584e-05,0.000400339125117121,1092375,1092382,8
scaffold_2419,23315,25000,1686,*,67,15.2813707622368,-0.708275438084104,-8.8136393669474,5.83396534624584e-05,0.000400339125117121,4837045,4837111,67
scaffold_2252,24453,25066,614,*,26,4.18257188954513,-0.535597750400291,-8.8006703012098,5.83396534624584e-05,0.000400339125117121,1501462,1501487,26
scaffold_2427,28201,28377,177,*,13,2.95329155147076,-0.689806919134678,-8.79457750768105,5.83396534624584e-05,0.000400339125117121,4874492,4874504,13
scaffold_2302,390432,391079,648,*,36,4.45186243355382,-0.390984196189904,-8.78659361490778,5.83396534624584e-05,0.000400339125117121,3509695,3509730,36
scaffold_2298,618920,619540,621,*,44,7.21671438341534,-0.414153666727049,-8.77310887981421,5.83396534624584e-05,0.000400339125117121,3421405,3421448,44
scaffold_2301,46635,48208,1574,*,62,7.85455324821874,-0.32469789845408,-8.76485254640391,5.83396534624584e-05,0.000400339125117121,3476495,3476556,62
scaffold_2319,191261,191812,552,*,23,2.51791284623731,-0.370126763327981,-8.75958821260121,5.83396534624584e-05,0.000400339125117121,3841096,3841118,23
scaffold_2272,471055,471279,225,*,9,1.06386400503785,-0.561693373481551,-8.75608197624818,5.83396534624584e-05,0.000400339125117121,2601466,2601474,9
scaffold_2715,617,1076,460,*,13,1.9459470485599,0.643694533947335,8.75532665128795,5.83396534624584e-05,0.000400339125117121,5188445,5188457,13
scaffold_2483,6906,7768,863,*,40,5.89402851905415,-0.383792870737198,-8.7496407542029,5.83396534624584e-05,0.000400339125117121,5030670,5030709,40
scaffold_2254,2087592,2088249,658,*,22,5.56972602473015,0.666346824422831,8.74880560600238,5.83396534624584e-05,0.000400339125117121,1732831,1732852,22
scaffold_2306,197681,198089,409,*,19,4.10207819489033,-1.02462400022652,-8.74207822020699,5.83396534624584e-05,0.000400339125117121,3586341,3586359,19
scaffold_2250,2153047,2153182,136,*,8,1.10499565661622,0.965961959266847,8.7419497657778,5.83396534624584e-05,0.000400339125117121,1409719,1409726,8
scaffold_2253,1155184,1155913,730,*,40,13.0057364629288,-1.25534989289771,-8.73947589678362,5.83396534624584e-05,0.000400339125117121,1623605,1623644,40
scaffold_2352,280263,280479,217,*,11,4.99050871770239,1.29509940356335,8.72955496090794,5.83396534624584e-05,0.000400339125117121,4288900,4288910,11
scaffold_2262,835090,836314,1225,*,27,5.93989205452762,0.497134208800714,8.72685460981359,5.83396534624584e-05,0.000400339125117121,2141795,2141821,27
scaffold_2379,115229,115701,473,*,14,2.50362168135252,-0.888499441933896,-8.72577245308148,5.83396534624584e-05,0.000400339125117121,4580451,4580464,14
scaffold_2268,659224,659703,480,*,21,3.35852736369964,-0.644965248870789,-8.72521837879521,5.83396534624584e-05,0.000400339125117121,2426600,2426620,21
scaffold_2240,6629449,6629863,415,*,17,4.49496130362091,1.43812284911001,8.71843116965625,0.000116679306924917,0.000720911432071808,220837,220853,17
scaffold_2253,693801,696265,2465,*,81,11.2705268284887,-0.390438829761303,-8.71817792926434,0.000116679306924917,0.000720911432071808,1608622,1608702,81
scaffold_2319,312274,312755,482,*,24,2.87701335172207,-0.719169752569004,-8.71771713418743,0.000116679306924917,0.000720911432071808,3845231,3845254,24
scaffold_3090,37,620,584,*,28,4.16663152244956,-0.3367140570212,-8.71371348007588,0.000116679306924917,0.000720911432071808,5244877,5244904,28
scaffold_2362,205371,205934,564,*,42,5.58491756364751,-0.417194883239139,-8.71363015334687,0.000116679306924917,0.000720911432071808,4412248,4412289,42
scaffold_2367,161509,161814,306,*,15,1.86865086666023,0.825823692574419,8.71125123622751,0.000116679306924917,0.000720911432071808,4465521,4465535,15
scaffold_2439,16310,16947,638,*,26,5.68935019490807,-0.643990541168979,-8.70861664894982,0.000116679306924917,0.000720911432071808,4913032,4913057,26
scaffold_2277,63764,64112,349,*,13,4.6252517346637,0.813181655842401,8.69941085710824,0.000116679306924917,0.000720911432071808,2767323,2767335,13
scaffold_3281,821,1558,738,*,38,7.85390308045405,-0.59151085984448,-8.69746753664588,0.000116679306924917,0.000720911432071808,5259533,5259570,38
scaffold_2967,4577,4954,378,*,15,2.34186048621267,-0.498362035378862,-8.69516733954064,0.000116679306924917,0.000720911432071808,5233016,5233030,15
scaffold_2266,717942,718623,682,*,44,7.58018154543325,-0.497691036903948,-8.69479288740141,0.000116679306924917,0.000720911432071808,2326790,2326833,44
scaffold_2270,988912,989282,371,*,21,2.878891192203,-0.48636622166138,-8.69378364219017,0.000116679306924917,0.000720911432071808,2536156,2536176,21
scaffold_2270,1338998,1339483,486,*,26,5.8844598381887,-0.76847026136189,-8.69106856068252,0.000116679306924917,0.000720911432071808,2547714,2547739,26
scaffold_2266,1553149,1553654,506,*,15,1.94042971281703,-0.470664507263028,-8.68775432905734,0.000116679306924917,0.000720911432071808,2352791,2352805,15
scaffold_2505,40669,41335,667,*,20,7.05397868047875,-1.16404532227148,-8.67630537855062,0.000116679306924917,0.000720911432071808,5069961,5069980,20
scaffold_2240,5400375,5400930,556,*,25,6.0947999775721,0.708853238958779,8.67139328995065,0.000116679306924917,0.000720911432071808,180425,180449,25
scaffold_2247,2355443,2355524,82,*,5,0.519654310927236,1.06286814364288,8.65544328078002,0.000116679306924917,0.000720911432071808,1147200,1147204,5
scaffold_2315,321410,321585,176,*,14,7.94240177831331,-1.1743996697642,-8.65179568766008,0.000116679306924917,0.000720911432071808,3773683,3773696,14
scaffold_2311,57807,59748,1942,*,53,11.2703160729082,0.631420055327884,8.64472070536586,0.000116679306924917,0.000720911432071808,3686778,3686830,53
scaffold_2267,199774,200857,1084,*,70,9.13894672443838,0.398346312471376,8.64371451657544,0.000116679306924917,0.000720911432071808,2362694,2362763,70
scaffold_3538,395,1669,1275,*,81,10.4331141742794,-0.210396282671398,-8.63366049597505,0.000116679306924917,0.000720911432071808,5273602,5273682,81
scaffold_2256,1112884,1113951,1068,*,74,8.34236993551897,-0.35904482622844,-8.62702076077421,0.000116679306924917,0.000720911432071808,1840736,1840809,74
scaffold_2241,6255494,6255829,336,*,10,1.48635624773271,-0.692355346673522,-8.6251752820221,0.000116679306924917,0.000720911432071808,444630,444639,10
scaffold_2300,373881,374060,180,*,5,1.04379157340521,1.20017306036022,8.62345425468326,0.000116679306924917,0.000720911432071808,3461531,3461535,5
scaffold_2270,637634,638084,451,*,19,2.94056065978718,0.628767167511976,8.61900984819368,0.000116679306924917,0.000720911432071808,2524619,2524637,19
scaffold_2264,1587334,1588169,836,*,26,5.04150518375715,-0.687089923660299,-8.61116045639438,0.000116679306924917,0.000720911432071808,2249504,2249529,26
scaffold_2311,551592,552360,769,*,26,4.76642566911297,-0.695955674202231,-8.60898677584632,0.000116679306924917,0.000720911432071808,3699990,3700015,26
scaffold_2342,244017,244834,818,*,29,13.4959334069824,-1.09672825811753,-8.6089259085266,0.000116679306924917,0.000720911432071808,4177415,4177443,29
scaffold_2276,665040,665100,61,*,5,1.31397027149148,1.51385158187747,8.60311530076618,0.000116679306924917,0.000720911432071808,2747070,2747074,5
scaffold_2347,276572,276645,74,*,11,1.78976554029014,-0.735348610044751,-8.60278867328855,0.000116679306924917,0.000720911432071808,4244040,4244050,11
scaffold_2246,326308,327085,778,*,31,12.6068333382983,-1.10117177681121,-8.59973006194932,0.000116679306924917,0.000720911432071808,972499,972529,31
scaffold_2387,200050,200237,188,*,5,1.04476052606516,0.994801219121616,8.59022855759213,0.000116679306924917,0.000720911432071808,4651992,4651996,5
scaffold_2308,348355,348856,502,*,41,9.83175415723709,-0.768049307438108,-8.58646911715232,0.000116679306924917,0.000720911432071808,3631355,3631395,41
scaffold_2257,1960937,1962328,1392,*,51,7.84216930227726,-0.380797306288526,-8.58074467959548,0.000116679306924917,0.000720911432071808,1929129,1929179,51
scaffold_2415,130055,130910,856,*,44,5.95359073795419,-0.477904614560384,-8.57770819832887,0.000116679306924917,0.000720911432071808,4818410,4818453,44
scaffold_2302,460383,460773,391,*,5,0.976883968155784,-1.28046657862369,-8.57649699547705,0.000116679306924917,0.000720911432071808,3512218,3512222,5
scaffold_2256,7892,8653,762,*,17,3.18868623278527,-0.551024152625319,-8.57394196156832,0.000116679306924917,0.000720911432071808,1807570,1807586,17
scaffold_2347,218459,218881,423,*,17,1.9016807265716,-0.697315972353414,-8.56950184122634,0.000116679306924917,0.000720911432071808,4242521,4242537,17
scaffold_2277,951067,951476,410,*,9,1.56556924293771,1.14954056361847,8.56831180746293,0.000116679306924917,0.000720911432071808,2794435,2794443,9
scaffold_2337,81474,81939,466,*,19,6.47069608275265,0.904704112874113,8.56810567321836,0.000116679306924917,0.000720911432071808,4113650,4113668,19
scaffold_2249,86050,86577,528,*,16,6.59494895891088,0.933916657512297,8.56575224031407,0.000116679306924917,0.000720911432071808,1250471,1250486,16
scaffold_2670,12497,12611,115,*,8,1.88269757634929,0.675468502470444,8.56515450730989,0.000116679306924917,0.000720911432071808,5177755,5177762,8
scaffold_2268,1479651,1479966,316,*,11,1.21102236126383,0.487789239406526,8.56315442489695,0.000116679306924917,0.000720911432071808,2451565,2451575,11
scaffold_2245,2757962,2758320,359,*,23,2.68082924710225,-0.615254874281116,-8.56126011626972,0.000116679306924917,0.000720911432071808,943433,943455,23
scaffold_2286,878097,878508,412,*,18,2.16884565984579,-0.68222922840337,-8.56023058171871,0.000116679306924917,0.000720911432071808,3114350,3114367,18
scaffold_2376,34933,35818,886,*,36,17.202489912246,-1.06682191779021,-8.55822241794682,0.000116679306924917,0.000720911432071808,4551827,4551862,36
scaffold_2411,118725,119135,411,*,12,3.35156184848445,-0.596789838018379,-8.5527662978142,0.000116679306924917,0.000720911432071808,4799704,4799715,12
scaffold_2369,328991,329356,366,*,18,2.16851645703183,-0.573606613972743,-8.55144717585833,0.000116679306924917,0.000720911432071808,4493547,4493564,18
scaffold_2416,75864,76569,706,*,20,8.76496207833448,1.50048811714541,8.54534123390722,0.000116679306924917,0.000720911432071808,4822242,4822261,20
scaffold_2339,372807,373632,826,*,16,3.19245031814655,0.771883257009855,8.54341336859993,0.000116679306924917,0.000720911432071808,4139474,4139489,16
scaffold_2343,225482,227237,1756,*,20,3.45647469857161,-0.607347244416583,-8.53643692540578,0.000116679306924917,0.000720911432071808,4190083,4190102,20
scaffold_2301,234993,235346,354,*,17,5.50514225003015,-1.4202501415157,-8.53356636850458,0.000116679306924917,0.000720911432071808,3481881,3481897,17
scaffold_2352,348715,348989,275,*,12,1.91324739222993,0.683357647490838,8.52294229714121,0.000116679306924917,0.000720911432071808,4291135,4291146,12
scaffold_2259,1088735,1089005,271,*,8,1.67840273365107,1.10727702613943,8.51934739476888,0.000116679306924917,0.000720911432071808,1988526,1988533,8
scaffold_2263,1128718,1128804,87,*,13,1.72846155990386,0.441848706232943,8.51858908497168,0.000116679306924917,0.000720911432071808,2194852,2194864,13
scaffold_2276,1064899,1065379,481,*,26,6.10609513798773,-0.697870713534864,-8.51457229877084,0.000116679306924917,0.000720911432071808,2758673,2758698,26
scaffold_2287,371992,372561,570,*,11,1.73447944803576,-0.755988588317082,-8.50633421953495,0.000116679306924917,0.000720911432071808,3130297,3130307,11
scaffold_2305,552257,552460,204,*,12,6.02225861100164,1.21802661174073,8.50513289093331,0.000116679306924917,0.000720911432071808,3575046,3575057,12
scaffold_2541,19329,20173,845,*,40,8.01859160126338,-0.475530771343534,-8.50368976262213,0.000116679306924917,0.000720911432071808,5110800,5110839,40
scaffold_2241,2512962,2513592,631,*,28,6.36756360367536,0.774131274578175,8.50207381855645,0.000116679306924917,0.000720911432071808,312306,312333,28
scaffold_2296,19007,19174,168,*,16,1.68357316388051,-0.412177244831721,-8.50088437928597,0.000116679306924917,0.000720911432071808,3353790,3353805,16
scaffold_2334,92225,92666,442,*,12,2.30648864878506,0.705850173978622,8.49772036940711,0.000116679306924917,0.000720911432071808,4072362,4072373,12
scaffold_2336,428138,428616,479,*,30,4.46201692321942,-0.77652632184863,-8.49067959724184,0.000116679306924917,0.000720911432071808,4112101,4112130,30
scaffold_2262,486026,486333,308,*,13,1.43908151354002,0.64443890947419,8.49062330626133,0.000116679306924917,0.000720911432071808,2131397,2131409,13
scaffold_2286,691083,691644,562,*,20,6.49108639089935,-0.813830746627868,-8.48608207620091,0.000116679306924917,0.000720911432071808,3110173,3110192,20
scaffold_2274,735340,736043,704,*,36,5.17669861280331,0.431914010571306,8.48507750244875,0.000116679306924917,0.000720911432071808,2665697,2665732,36
scaffold_2396,204443,205014,572,*,19,4.45549925018105,0.662484070046051,8.47366574529953,0.000116679306924917,0.000720911432071808,4713696,4713714,19
scaffold_2714,10779,11949,1171,*,27,8.1706743245734,-1.11317841007041,-8.47305489352967,0.000116679306924917,0.000720911432071808,5188399,5188425,27
scaffold_2628,4453,4711,259,*,9,1.71096923576791,-1.08148322315902,-8.46503812816985,0.000116679306924917,0.000720911432071808,5165185,5165193,9
scaffold_2249,2537217,2537792,576,*,14,2.84536430046093,-0.846320777806053,-8.46429858015305,0.000116679306924917,0.000720911432071808,1327066,1327079,14
scaffold_2257,828284,828566,283,*,16,1.7698898179946,0.563355742148165,8.46237752718071,0.000116679306924917,0.000720911432071808,1894510,1894525,16
scaffold_2240,1612045,1612561,517,*,20,7.77947430814745,0.999207970699809,8.46069128754577,0.000116679306924917,0.000720911432071808,49279,49298,20
scaffold_2292,123021,123116,96,*,6,3.33792404722122,-1.44839160146869,-8.45998299221594,0.000116679306924917,0.000720911432071808,3267276,3267281,6
scaffold_2285,200062,201004,943,*,22,3.41695120969073,-0.403452082078987,-8.45880624391855,0.000116679306924917,0.000720911432071808,3060042,3060063,22
scaffold_2588,22450,22738,289,*,15,3.22098894973455,-0.604035220190136,-8.45325089916186,0.000116679306924917,0.000720911432071808,5143607,5143621,15
scaffold_2286,293771,294571,801,*,23,4.73935511080378,0.65048126076903,8.45261514357627,0.000116679306924917,0.000720911432071808,3098655,3098677,23
scaffold_2325,435746,436175,430,*,30,4.38852397511619,0.591967482750774,8.45232686353825,0.000116679306924917,0.000720911432071808,3947161,3947190,30
scaffold_2287,460681,461049,369,*,27,3.06512385493752,0.549544300926253,8.44819479670044,0.000116679306924917,0.000720911432071808,3133071,3133097,27
scaffold_2463,55108,55692,585,*,28,4.90543932409216,-0.480404099970624,-8.44565629111631,0.000116679306924917,0.000720911432071808,4986506,4986533,28
scaffold_2242,3756353,3756647,295,*,18,2.53745021411125,0.543497048404246,8.44000488433726,0.000116679306924917,0.000720911432071808,576500,576517,18
scaffold_2245,894767,895151,385,*,33,5.04843088241347,-0.340497375275017,-8.43627300637635,0.000116679306924917,0.000720911432071808,876448,876480,33
scaffold_2328,300030,301393,1364,*,62,8.43855729899564,-0.355229469640428,-8.43585856261169,0.000116679306924917,0.000720911432071808,3978677,3978738,62
scaffold_2261,13761,14354,594,*,54,10.7731920741979,0.541202001619448,8.43114838317351,0.000116679306924917,0.000720911432071808,2072594,2072647,54
scaffold_2304,537429,538079,651,*,42,5.44452332970083,-0.362111956088432,-8.42384681376717,0.000116679306924917,0.000720911432071808,3550091,3550132,42
scaffold_2453,88952,89729,778,*,22,4.0157539448739,-0.644917243367183,-8.42298861337456,0.000116679306924917,0.000720911432071808,4961585,4961606,22
scaffold_2240,6233949,6234656,708,*,16,3.80886189607051,0.929203319113867,8.41901235057096,0.000116679306924917,0.000720911432071808,208227,208242,16
scaffold_2240,1646844,1647405,562,*,24,3.63263875534714,-0.553424322140199,-8.4151684153533,0.000116679306924917,0.000720911432071808,50054,50077,24
scaffold_2257,92450,92620,171,*,10,1.07044133888628,-0.622321320396925,-8.39981899136339,0.000116679306924917,0.000720911432071808,1872671,1872680,10
scaffold_2267,221938,222699,762,*,26,5.05237824065252,-0.680848670706117,-8.39787836697723,0.000116679306924917,0.000720911432071808,2363654,2363679,26
scaffold_2276,52140,52450,311,*,17,1.80717360475318,-0.698291092320675,-8.39561274720766,0.000116679306924917,0.000720911432071808,2728970,2728986,17
scaffold_2325,90096,90467,372,*,26,3.02789064579602,-0.67257300945993,-8.39558123048785,0.000116679306924917,0.000720911432071808,3936943,3936968,26
scaffold_2273,420586,421205,620,*,34,5.46485662493968,-0.552396455539278,-8.39231760284677,0.000116679306924917,0.000720911432071808,2616859,2616892,34
scaffold_2280,452205,452797,593,*,16,3.63325720029313,-0.789149680245279,-8.38926707457011,0.000116679306924917,0.000720911432071808,2883585,2883600,16
scaffold_2270,221072,221452,381,*,21,3.69219637696269,0.575724994984038,8.38856291036876,0.000116679306924917,0.000720911432071808,2510799,2510819,21
scaffold_2301,630118,630982,865,*,28,3.89528983684129,0.498035353690913,8.38463559380876,0.000116679306924917,0.000720911432071808,3492343,3492370,28
scaffold_2257,136498,136744,247,*,13,1.71030988418166,0.548209731478464,8.38414746541843,0.000116679306924917,0.000720911432071808,1873951,1873963,13
scaffold_2392,25970,26561,592,*,35,9.8547424899236,-0.700078088191943,-8.38120369811415,0.000116679306924917,0.000720911432071808,4687098,4687132,35
scaffold_2289,239149,239866,718,*,13,2.18929230526777,-0.339532102130691,-8.37490602545696,0.000116679306924917,0.000720911432071808,3183574,3183586,13
scaffold_2245,465036,465094,59,*,7,0.749398373909212,0.8751547198388,8.36507651715062,0.000116679306924917,0.000720911432071808,863792,863798,7
scaffold_2306,612314,612845,532,*,20,2.92117532246437,-0.679509802294769,-8.36425573149633,0.000116679306924917,0.000720911432071808,3598624,3598643,20
scaffold_2244,2744611,2744993,383,*,23,5.9248221058818,0.806692794082569,8.36325623026275,0.000116679306924917,0.000720911432071808,828908,828930,23
scaffold_2447,93232,95050,1819,*,94,11.0284157835763,-0.247564186619151,-8.35825151168619,0.000116679306924917,0.000720911432071808,4942960,4943053,94
scaffold_2340,134065,134227,163,*,12,1.83314417512586,-0.527116297737852,-8.35249702326269,0.000116679306924917,0.000720911432071808,4146149,4146160,12
scaffold_2404,105554,106350,797,*,42,11.7853948025073,-0.859528415776513,-8.34967497392715,0.000116679306924917,0.000720911432071808,4762056,4762097,42
scaffold_2263,587300,588103,804,*,34,5.13800176457394,-0.3882493021459,-8.34483978374855,0.000116679306924917,0.000720911432071808,2182743,2182776,34
scaffold_2297,821736,821866,131,*,8,3.728901750996,-1.2356249291793,-8.33841819144109,0.000116679306924917,0.000720911432071808,3402802,3402809,8
scaffold_2244,2279347,2279600,254,*,15,2.93763550943945,-0.693823332265502,-8.33324778250261,0.000175018960387375,0.00107030199589452,813579,813593,15
scaffold_2244,372093,372941,849,*,14,2.50232602821755,0.753034705238012,8.32982858355076,0.000175018960387375,0.00107030199589452,742776,742789,14
scaffold_2505,31185,31725,541,*,12,3.20225025899823,0.966710300461779,8.32804155399119,0.000175018960387375,0.00107030199589452,5069822,5069833,12
